"COUNTRY","year","radius_km","value","year.lag","value.lag","diff_yoy","diff_yoy_absolute"
"Aruba",2010,50,0.0266099401197949,2009,0.0208815062998693,0.274330488311634,0.0057284338199256
"Aruba",2011,50,0.0418303208437435,2010,0.0266099401197949,0.57198102120592,0.0152203807239487
"Aruba",2012,50,0.0277226221589469,2011,0.0418303208437435,-0.337260111809701,-0.0141076986847966
"Aruba",2013,50,0.0212224897136672,2012,0.0277226221589469,-0.234470332857094,-0.00650013244527975
"Aruba",2014,50,0.0193392672871975,2013,0.0212224897136672,-0.0887371110495535,-0.00188322242646969
"Aruba",2015,50,0.0312672228222392,2014,0.0193392672871975,0.616773911746799,0.0119279555350417
"Aruba",2016,50,0.0175575870754274,2015,0.0312672228222392,-0.438466691613579,-0.0137096357468118
"Aruba",2017,50,0.0256559313543341,2016,0.0175575870754274,0.461244716834737,0.00809834427890674
"Aruba",2018,50,0.0107796405396052,2017,0.0256559313543341,-0.579838268557569,-0.0148762908147289
"Aruba",2019,50,0.0138207421935448,2018,0.0107796405396052,0.282115311987111,0.00304110165393962
"Aruba",2020,2,-0.120719314366579,2019,0.0138207421935448,-9.73464772557316,-0.134540056560124
"Aruba",2020,20,-0.120719314366579,2020,-0.120719314366579,0,0
"Aruba",2020,50,0.00854081388564425,2020,-0.120719314366579,-1.07074935713857,0.129260128252223
"Aruba",2020,200,0.00216315778992512,2020,0.00854081388564425,-0.746726972524124,-0.00637765609571913
"Australia",2005,50,0.0516611391042071,NA,NA,NA,NA
"Australia",2006,50,0.0545358684995382,2005,0.0516611391042071,0.0556458770592027,0.00287472939533108
"Australia",2007,50,0.0571646647245877,2006,0.0545358684995382,0.0482030688678168,0.00262879622504944
"Australia",2008,50,0.0623041323773577,2007,0.0571646647245877,0.089906372713482,0.00513946765277001
"Australia",2009,50,0.0595617387349543,2008,0.0623041323773577,-0.0440162399789707,-0.00274239364240333
"Australia",2010,50,0.0493921177655261,2009,0.0595617387349543,-0.170740834391729,-0.0101696209694283
"Australia",2011,50,0.0551585451980263,2010,0.0493921177655261,0.116747928482729,0.00576642743250017
"Australia",2012,50,0.0413135497507734,2011,0.0551585451980263,-0.251003636835372,-0.0138449954472528
"Australia",2013,50,0.0543046774662861,2012,0.0413135497507734,0.314451984733398,0.0129911277155127
"Australia",2014,50,0.0499226984524186,2013,0.0543046774662861,-0.0806924784073709,-0.00438197901386753
