"COUNTRY","year","radius_km","value","year.lag","value.lag","diff_yoy","diff_yoy_absolute"
"Russia",2020,20,0.153416467016704,2020,0.159476210951413,-0.0379977922635434,-0.00605974393470882
"Russia",2020,50,0.0324000262591047,2020,0.153416467016704,-0.788809983118846,-0.121016440757599
"Russia",2020,200,0.0818490417212853,2020,0.0324000262591047,1.5262029439956,0.0494490154621805
"Saudi Arabia",2005,50,0.15346531556316,NA,NA,NA,NA
"Saudi Arabia",2006,50,0.148406959988576,2005,0.15346531556316,-0.0329609042670113,-0.00505835557458398
"Saudi Arabia",2007,50,0.147219853904036,2006,0.148406959988576,-0.00799899199222924,-0.0011871060845397
"Saudi Arabia",2008,50,0.147409534903458,2007,0.147219853904036,0.0012884199677697,0.000189680999422098
"Saudi Arabia",2009,50,0.14709378173409,2008,0.147409534903458,-0.00214201319863425,-0.000315753169367744
"Saudi Arabia",2010,50,0.175418961374027,2009,0.14709378173409,0.192565445704165,0.0283251796399362
"Saudi Arabia",2011,50,0.163623869388885,2010,0.175418961374027,-0.0672395497770159,-0.0117950919851413
"Saudi Arabia",2012,50,0.135654388684828,2011,0.163623869388885,-0.170937656030994,-0.0279694807040575
"Saudi Arabia",2013,50,0.131046572558232,2012,0.135654388684828,-0.0339673207130868,-0.00460781612659528
"Saudi Arabia",2014,50,0.139627298529904,2013,0.131046572558232,0.0654784463581318,0.00858072597167125
"Saudi Arabia",2015,50,0.163546963069423,2014,0.139627298529904,0.171310802338528,0.023919664539519
"Saudi Arabia",2016,50,0.201079882898441,2015,0.163546963069423,0.229493223992706,0.0375329198290179
"Saudi Arabia",2017,50,0.194131297952032,2016,0.201079882898441,-0.0345563407251323,-0.00694858494640821
"Saudi Arabia",2018,50,0.173114041683867,2017,0.194131297952032,-0.10826310074617,-0.0210172562681657
"Saudi Arabia",2019,50,0.161505628726886,2018,0.173114041683867,-0.0670564492866463,-0.0116084129569806
"Saudi Arabia",2020,2,0.162392659616889,2019,0.161505628726886,0.0054922599106641,0.000887030890003276
"Saudi Arabia",2020,20,0.159447387297693,2020,0.162392659616889,-0.0181367330650579,-0.00294527231919633
"Saudi Arabia",2020,50,0.107925065804968,2020,0.159447387297693,-0.323130547109758,-0.0515223214927251
"Saudi Arabia",2020,200,0.088584141141926,2020,0.107925065804968,-0.17920697586595,-0.019340924663042
"Singapore",2005,50,0.109760007581806,NA,NA,NA,NA
"Singapore",2006,50,0.112758743949834,2005,0.109760007581806,0.0273208469468547,0.00299873636802812
"Singapore",2007,50,0.110684792959662,2006,0.112758743949834,-0.01839281742172,-0.00207395099017177
"Singapore",2008,50,0.104016300014404,2007,0.110684792959662,-0.0602475983099895,-0.00666849294525808
"Singapore",2009,50,0.0700982061341959,2008,0.104016300014404,-0.326084410573258,-0.0339180938802081
"Singapore",2010,50,0.112808341109096,2009,0.0700982061341959,0.609289985155048,0.0427101349748997
"Singapore",2011,50,0.11543826114941,2010,0.112808341109096,0.0233131700586884,0.00262992004031487
"Singapore",2012,50,0.109283753018201,2011,0.11543826114941,-0.0533142830629053,-0.00615450813120925
